scenario,column_or_rhs,row_or_bounds,value
SCEN150,y_1_3_1,dem_1_1,1.239367
SCEN150,y_2_1_1,dem_2_1,1.195854
SCEN150,y_2_2_1,dem_2_1,0.883404
SCEN150,y_2_3_1,dem_2_1,1.239367
SCEN150,y_1_1_2,dem_1_2,1.226523
SCEN150,y_1_2_2,dem_1_2,0.791658
SCEN150,y_1_3_2,dem_1_2,0.587672
SCEN150,y_2_1_2,dem_2_2,1.226523
SCEN150,y_2_2_2,dem_2_2,0.791658
SCEN150,y_2_3_2,dem_2_2,0.587672
SCEN150,y_1_1_3,dem_1_3,0.9603
SCEN150,y_1_2_3,dem_1_3,1.202089
SCEN150,y_1_3_3,dem_1_3,1.083717
SCEN150,y_2_1_3,dem_2_3,0.9603
SCEN150,y_2_2_3,dem_2_3,1.202089
SCEN150,y_2_3_3,dem_2_3,1.083717
SCEN151,y_1_1_1,dem_1_1,1.088514
SCEN151,y_1_2_1,dem_1_1,0.782746
SCEN151,y_1_3_1,dem_1_1,1.489815
SCEN151,y_2_1_1,dem_2_1,1.088514
SCEN151,y_2_2_1,dem_2_1,0.782746
SCEN151,y_2_3_1,dem_2_1,1.489815
SCEN151,y_1_1_2,dem_1_2,1.468925
SCEN151,y_1_2_2,dem_1_2,1.100581
SCEN151,y_1_3_2,dem_1_2,0.512251
SCEN151,y_2_1_2,dem_2_2,1.468925
SCEN151,y_2_2_2,dem_2_2,1.100581
SCEN151,y_2_3_2,dem_2_2,0.512251
SCEN151,y_1_1_3,dem_1_3,0.661784
SCEN151,y_1_2_3,dem_1_3,1.041553
SCEN151,y_1_3_3,dem_1_3,1.09063
SCEN151,y_2_1_3,dem_2_3,0.661784
SCEN151,y_2_2_3,dem_2_3,1.041553
SCEN151,y_2_3_3,dem_2_3,1.09063
SCEN152,y_1_1_1,dem_1_1,0.637602
SCEN152,y_1_2_1,dem_1_1,0.939308
SCEN152,y_1_3_1,dem_1_1,0.86146
SCEN152,y_2_1_1,dem_2_1,0.637602
SCEN152,y_2_2_1,dem_2_1,0.939308
SCEN152,y_2_3_1,dem_2_1,0.86146
SCEN152,y_1_1_2,dem_1_2,1.494439
SCEN152,y_1_2_2,dem_1_2,1.154707
SCEN152,y_1_3_2,dem_1_2,0.846956
SCEN152,y_2_1_2,dem_2_2,1.494439
SCEN152,y_2_2_2,dem_2_2,1.154707
SCEN152,y_2_3_2,dem_2_2,0.846956
SCEN152,y_1_1_3,dem_1_3,0.967072
SCEN152,y_1_2_3,dem_1_3,0.793343
SCEN152,y_1_3_3,dem_1_3,0.800046
SCEN152,y_2_1_3,dem_2_3,0.967072
SCEN152,y_2_2_3,dem_2_3,0.793343
SCEN152,y_2_3_3,dem_2_3,0.800046
SCEN153,y_1_1_1,dem_1_1,0.691204
SCEN153,y_1_2_1,dem_1_1,1.348988
SCEN153,y_1_3_1,dem_1_1,0.520711
SCEN153,y_2_1_1,dem_2_1,0.691204
SCEN153,y_2_2_1,dem_2_1,1.348988
SCEN153,y_2_3_1,dem_2_1,0.520711
SCEN153,y_1_1_2,dem_1_2,1.087302
SCEN153,y_1_2_2,dem_1_2,0.882769
SCEN153,y_1_3_2,dem_1_2,1.393335
SCEN153,y_2_1_2,dem_2_2,1.087302
SCEN153,y_2_2_2,dem_2_2,0.882769
SCEN153,y_2_3_2,dem_2_2,1.393335
SCEN153,y_1_1_3,dem_1_3,0.52995
SCEN153,y_1_2_3,dem_1_3,1.48033
SCEN153,y_1_3_3,dem_1_3,1.022886
SCEN153,y_2_1_3,dem_2_3,0.52995
SCEN153,y_2_2_3,dem_2_3,1.48033
SCEN153,y_2_3_3,dem_2_3,1.022886
SCEN154,y_1_1_1,dem_1_1,1.115764
SCEN154,y_1_2_1,dem_1_1,1.013943
SCEN154,y_1_3_1,dem_1_1,1.248867
SCEN154,y_2_1_1,dem_2_1,1.115764
SCEN154,y_2_2_1,dem_2_1,1.013943
SCEN154,y_2_3_1,dem_2_1,1.248867
SCEN154,y_1_1_2,dem_1_2,1.164488
SCEN154,y_1_2_2,dem_1_2,1.166426
SCEN154,y_1_3_2,dem_1_2,0.685141
SCEN154,y_2_1_2,dem_2_2,1.164488
SCEN154,y_2_2_2,dem_2_2,1.166426
SCEN154,y_2_3_2,dem_2_2,0.685141
SCEN154,y_1_1_3,dem_1_3,1.223885
SCEN154,y_1_2_3,dem_1_3,1.014495
SCEN154,y_1_3_3,dem_1_3,0.720457
SCEN154,y_2_1_3,dem_2_3,1.223885
SCEN154,y_2_2_3,dem_2_3,1.014495
SCEN154,y_2_3_3,dem_2_3,0.720457
SCEN155,y_1_1_1,dem_1_1,1.03129
SCEN155,y_1_2_1,dem_1_1,1.034529
SCEN155,y_1_3_1,dem_1_1,1.067245
SCEN155,y_2_1_1,dem_2_1,1.03129
SCEN155,y_2_2_1,dem_2_1,1.034529
SCEN155,y_2_3_1,dem_2_1,1.067245
SCEN155,y_1_1_2,dem_1_2,1.01943
SCEN155,y_1_2_2,dem_1_2,0.556595
SCEN155,y_1_3_2,dem_1_2,1.442
SCEN155,y_2_1_2,dem_2_2,1.01943
SCEN155,y_2_2_2,dem_2_2,0.556595
SCEN155,y_2_3_2,dem_2_2,1.442
SCEN155,y_1_1_3,dem_1_3,1.156683
SCEN155,y_1_2_3,dem_1_3,0.692934
SCEN155,y_1_3_3,dem_1_3,1.20171
SCEN155,y_2_1_3,dem_2_3,1.156683
SCEN155,y_2_2_3,dem_2_3,0.692934
SCEN155,y_2_3_3,dem_2_3,1.20171
SCEN156,y_1_1_1,dem_1_1,1.388243
SCEN156,y_1_2_1,dem_1_1,0.729998
SCEN156,y_1_3_1,dem_1_1,0.988737
SCEN156,y_2_1_1,dem_2_1,1.388243
SCEN156,y_2_2_1,dem_2_1,0.729998
SCEN156,y_2_3_1,dem_2_1,0.988737
SCEN156,y_1_1_2,dem_1_2,0.907806
SCEN156,y_1_2_2,dem_1_2,1.418037
SCEN156,y_1_3_2,dem_1_2,0.792509
SCEN156,y_2_1_2,dem_2_2,0.907806
SCEN156,y_2_2_2,dem_2_2,1.418037
SCEN156,y_2_3_2,dem_2_2,0.792509
SCEN156,y_1_1_3,dem_1_3,1.246514
SCEN156,y_1_2_3,dem_1_3,0.599065
SCEN156,y_1_3_3,dem_1_3,0.733251
SCEN156,y_2_1_3,dem_2_3,1.246514
SCEN156,y_2_2_3,dem_2_3,0.599065
SCEN156,y_2_3_3,dem_2_3,0.733251
SCEN157,y_1_1_1,dem_1_1,0.868636
SCEN157,y_1_2_1,dem_1_1,0.718559
SCEN157,y_1_3_1,dem_1_1,1.326128
SCEN157,y_2_1_1,dem_2_1,0.868636
SCEN157,y_2_2_1,dem_2_1,0.718559
SCEN157,y_2_3_1,dem_2_1,1.326128
SCEN157,y_1_1_2,dem_1_2,0.686002
SCEN157,y_1_2_2,dem_1_2,1.066278
SCEN157,y_1_3_2,dem_1_2,1.202881
SCEN157,y_2_1_2,dem_2_2,0.686002
SCEN157,y_2_2_2,dem_2_2,1.066278
SCEN157,y_2_3_2,dem_2_2,1.202881
SCEN157,y_1_1_3,dem_1_3,1.498507
SCEN157,y_1_2_3,dem_1_3,1.482766
SCEN157,y_1_3_3,dem_1_3,0.778484
SCEN157,y_2_1_3,dem_2_3,1.498507
SCEN157,y_2_2_3,dem_2_3,1.482766
SCEN157,y_2_3_3,dem_2_3,0.778484
SCEN158,y_1_1_1,dem_1_1,0.911347
SCEN158,y_1_2_1,dem_1_1,0.545273
SCEN158,y_1_3_1,dem_1_1,0.525018
SCEN158,y_2_1_1,dem_2_1,0.911347
SCEN158,y_2_2_1,dem_2_1,0.545273
SCEN158,y_2_3_1,dem_2_1,0.525018
SCEN158,y_1_1_2,dem_1_2,1.01519
SCEN158,y_1_2_2,dem_1_2,1.323148
SCEN158,y_1_3_2,dem_1_2,1.259978
SCEN158,y_2_1_2,dem_2_2,1.01519
SCEN158,y_2_2_2,dem_2_2,1.323148
SCEN158,y_2_3_2,dem_2_2,1.259978
SCEN158,y_1_1_3,dem_1_3,1.450932
SCEN158,y_1_2_3,dem_1_3,0.57927
SCEN158,y_1_3_3,dem_1_3,1.181946
SCEN158,y_2_1_3,dem_2_3,1.450932
SCEN158,y_2_2_3,dem_2_3,0.57927
SCEN158,y_2_3_3,dem_2_3,1.181946
SCEN159,y_1_1_1,dem_1_1,0.633313
SCEN159,y_1_2_1,dem_1_1,0.88804
SCEN159,y_1_3_1,dem_1_1,1.133159
SCEN159,y_2_1_1,dem_2_1,0.633313
SCEN159,y_2_2_1,dem_2_1,0.88804
SCEN159,y_2_3_1,dem_2_1,1.133159
SCEN159,y_1_1_2,dem_1_2,1.242557
SCEN159,y_1_2_2,dem_1_2,0.689694
SCEN159,y_1_3_2,dem_1_2,1.405454
SCEN159,y_2_1_2,dem_2_2,1.242557
SCEN159,y_2_2_2,dem_2_2,0.689694
SCEN159,y_2_3_2,dem_2_2,1.405454
SCEN159,y_1_1_3,dem_1_3,0.949982
SCEN159,y_1_2_3,dem_1_3,0.959417
SCEN159,y_1_3_3,dem_1_3,0.737706
SCEN159,y_2_1_3,dem_2_3,0.949982
SCEN159,y_2_2_3,dem_2_3,0.959417
SCEN159,y_2_3_3,dem_2_3,0.737706
SCEN160,y_1_1_1,dem_1_1,0.65469
SCEN160,y_1_2_1,dem_1_1,0.570694
SCEN160,y_1_3_1,dem_1_1,0.703963
SCEN160,y_2_1_1,dem_2_1,0.65469
SCEN160,y_2_2_1,dem_2_1,0.570694
SCEN160,y_2_3_1,dem_2_1,0.703963
SCEN160,y_1_1_2,dem_1_2,1.461294
SCEN160,y_1_2_2,dem_1_2,1.232517
SCEN160,y_1_3_2,dem_1_2,0.666458
SCEN160,y_2_1_2,dem_2_2,1.461294
SCEN160,y_2_2_2,dem_2_2,1.232517
SCEN160,y_2_3_2,dem_2_2,0.666458
SCEN160,y_1_1_3,dem_1_3,0.561714
SCEN160,y_1_2_3,dem_1_3,1.035975
SCEN160,y_1_3_3,dem_1_3,0.805724
SCEN160,y_2_1_3,dem_2_3,0.561714
SCEN160,y_2_2_3,dem_2_3,1.035975
SCEN160,y_2_3_3,dem_2_3,0.805724
SCEN161,y_1_1_1,dem_1_1,0.562898
SCEN161,y_1_2_1,dem_1_1,0.989541
SCEN161,y_1_3_1,dem_1_1,0.984529
SCEN161,y_2_1_1,dem_2_1,0.562898
SCEN161,y_2_2_1,dem_2_1,0.989541
SCEN161,y_2_3_1,dem_2_1,0.984529
SCEN161,y_1_1_2,dem_1_2,1.124653
SCEN161,y_1_2_2,dem_1_2,0.842051
SCEN161,y_1_3_2,dem_1_2,0.5709
SCEN161,y_2_1_2,dem_2_2,1.124653
SCEN161,y_2_2_2,dem_2_2,0.842051
SCEN161,y_2_3_2,dem_2_2,0.5709
SCEN161,y_1_1_3,dem_1_3,1.47492
SCEN161,y_1_2_3,dem_1_3,0.532463
SCEN161,y_1_3_3,dem_1_3,1.090223
SCEN161,y_2_1_3,dem_2_3,1.47492
SCEN161,y_2_2_3,dem_2_3,0.532463
SCEN161,y_2_3_3,dem_2_3,1.090223
SCEN162,y_1_1_1,dem_1_1,0.65036
SCEN162,y_1_2_1,dem_1_1,1.144152
SCEN162,y_1_3_1,dem_1_1,1.204304
SCEN162,y_2_1_1,dem_2_1,0.65036
SCEN162,y_2_2_1,dem_2_1,1.144152
SCEN162,y_2_3_1,dem_2_1,1.204304
SCEN162,y_1_1_2,dem_1_2,1.123759
SCEN162,y_1_2_2,dem_1_2,0.65342
SCEN162,y_1_3_2,dem_1_2,0.926587
SCEN162,y_2_1_2,dem_2_2,1.123759
SCEN162,y_2_2_2,dem_2_2,0.65342
SCEN162,y_2_3_2,dem_2_2,0.926587
SCEN162,y_1_1_3,dem_1_3,0.85754
SCEN162,y_1_2_3,dem_1_3,0.530383
SCEN162,y_1_3_3,dem_1_3,1.159005
SCEN162,y_2_1_3,dem_2_3,0.85754
SCEN162,y_2_2_3,dem_2_3,0.530383
SCEN162,y_2_3_3,dem_2_3,1.159005
SCEN163,y_1_1_1,dem_1_1,0.520993
SCEN163,y_1_2_1,dem_1_1,1.377709
SCEN163,y_1_3_1,dem_1_1,0.968398
SCEN163,y_2_1_1,dem_2_1,0.520993
SCEN163,y_2_2_1,dem_2_1,1.377709
SCEN163,y_2_3_1,dem_2_1,0.968398
SCEN163,y_1_1_2,dem_1_2,0.986038
SCEN163,y_1_2_2,dem_1_2,1.257452
SCEN163,y_1_3_2,dem_1_2,1.28927
SCEN163,y_2_1_2,dem_2_2,0.986038
SCEN163,y_2_2_2,dem_2_2,1.257452
SCEN163,y_2_3_2,dem_2_2,1.28927
SCEN163,y_1_1_3,dem_1_3,1.321811
SCEN163,y_1_2_3,dem_1_3,1.094716
SCEN163,y_1_3_3,dem_1_3,1.349084
SCEN163,y_2_1_3,dem_2_3,1.321811
SCEN163,y_2_2_3,dem_2_3,1.094716
SCEN163,y_2_3_3,dem_2_3,1.349084
SCEN164,y_1_1_1,dem_1_1,0.842511
SCEN164,y_1_2_1,dem_1_1,1.400033
SCEN164,y_1_3_1,dem_1_1,0.517913
SCEN164,y_2_1_1,dem_2_1,0.842511
SCEN164,y_2_2_1,dem_2_1,1.400033
SCEN164,y_2_3_1,dem_2_1,0.517913
SCEN164,y_1_1_2,dem_1_2,1.022432
SCEN164,y_1_2_2,dem_1_2,1.464831
SCEN164,y_1_3_2,dem_1_2,1.337468
SCEN164,y_2_1_2,dem_2_2,1.022432
SCEN164,y_2_2_2,dem_2_2,1.464831
SCEN164,y_2_3_2,dem_2_2,1.337468
SCEN164,y_1_1_3,dem_1_3,1.131376
SCEN164,y_1_2_3,dem_1_3,1.04081
SCEN164,y_1_3_3,dem_1_3,0.624752
SCEN164,y_2_1_3,dem_2_3,1.131376
SCEN164,y_2_2_3,dem_2_3,1.04081
SCEN164,y_2_3_3,dem_2_3,0.624752
SCEN165,y_1_1_1,dem_1_1,0.866027
SCEN165,y_1_2_1,dem_1_1,0.991184
SCEN165,y_1_3_1,dem_1_1,1.181894
SCEN165,y_2_1_1,dem_2_1,0.866027
SCEN165,y_2_2_1,dem_2_1,0.991184
SCEN165,y_2_3_1,dem_2_1,1.181894
SCEN165,y_1_1_2,dem_1_2,0.818631
SCEN165,y_1_2_2,dem_1_2,0.878002
SCEN165,y_1_3_2,dem_1_2,0.913402
SCEN165,y_2_1_2,dem_2_2,0.818631
SCEN165,y_2_2_2,dem_2_2,0.878002
SCEN165,y_2_3_2,dem_2_2,0.913402
SCEN165,y_1_1_3,dem_1_3,0.661144
SCEN165,y_1_2_3,dem_1_3,0.944609
SCEN165,y_1_3_3,dem_1_3,1.400692
SCEN165,y_2_1_3,dem_2_3,0.661144
SCEN165,y_2_2_3,dem_2_3,0.944609
SCEN165,y_2_3_3,dem_2_3,1.400692
SCEN166,y_1_1_1,dem_1_1,0.983566
SCEN166,y_1_2_1,dem_1_1,1.436533
SCEN166,y_1_3_1,dem_1_1,1.219593
SCEN166,y_2_1_1,dem_2_1,0.983566
SCEN166,y_2_2_1,dem_2_1,1.436533
SCEN166,y_2_3_1,dem_2_1,1.219593
SCEN166,y_1_1_2,dem_1_2,1.134238
SCEN166,y_1_2_2,dem_1_2,1.018256
SCEN166,y_1_3_2,dem_1_2,0.847911
SCEN166,y_2_1_2,dem_2_2,1.134238
SCEN166,y_2_2_2,dem_2_2,1.018256
SCEN166,y_2_3_2,dem_2_2,0.847911
SCEN166,y_1_1_3,dem_1_3,1.058134
SCEN166,y_1_2_3,dem_1_3,1.244106
SCEN166,y_1_3_3,dem_1_3,0.784516
SCEN166,y_2_1_3,dem_2_3,1.058134
SCEN166,y_2_2_3,dem_2_3,1.244106
SCEN166,y_2_3_3,dem_2_3,0.784516
SCEN167,y_1_1_1,dem_1_1,0.703996
SCEN167,y_1_2_1,dem_1_1,0.869172
SCEN167,y_1_3_1,dem_1_1,0.960576
SCEN167,y_2_1_1,dem_2_1,0.703996
SCEN167,y_2_2_1,dem_2_1,0.869172
SCEN167,y_2_3_1,dem_2_1,0.960576
SCEN167,y_1_1_2,dem_1_2,0.795208
SCEN167,y_1_2_2,dem_1_2,1.234748
SCEN167,y_1_3_2,dem_1_2,1.490862
SCEN167,y_2_1_2,dem_2_2,0.795208
SCEN167,y_2_2_2,dem_2_2,1.234748
SCEN167,y_2_3_2,dem_2_2,1.490862
SCEN167,y_1_1_3,dem_1_3,1.194814
SCEN167,y_1_2_3,dem_1_3,1.224078
SCEN167,y_1_3_3,dem_1_3,1.37338
SCEN167,y_2_1_3,dem_2_3,1.194814
SCEN167,y_2_2_3,dem_2_3,1.224078
SCEN167,y_2_3_3,dem_2_3,1.37338
SCEN168,y_1_1_1,dem_1_1,0.575562
SCEN168,y_1_2_1,dem_1_1,0.80321
SCEN168,y_1_3_1,dem_1_1,0.96326
SCEN168,y_2_1_1,dem_2_1,0.575562
SCEN168,y_2_2_1,dem_2_1,0.80321
SCEN168,y_2_3_1,dem_2_1,0.96326
SCEN168,y_1_1_2,dem_1_2,1.49844
SCEN168,y_1_2_2,dem_1_2,1.497788
SCEN168,y_1_3_2,dem_1_2,1.38152
SCEN168,y_2_1_2,dem_2_2,1.49844
SCEN168,y_2_2_2,dem_2_2,1.497788
SCEN168,y_2_3_2,dem_2_2,1.38152
SCEN168,y_1_1_3,dem_1_3,0.884718
SCEN168,y_1_2_3,dem_1_3,1.472192
SCEN168,y_1_3_3,dem_1_3,1.426596
SCEN168,y_2_1_3,dem_2_3,0.884718
SCEN168,y_2_2_3,dem_2_3,1.472192
SCEN168,y_2_3_3,dem_2_3,1.426596
SCEN169,y_1_1_1,dem_1_1,0.971119
SCEN169,y_1_2_1,dem_1_1,0.7258
SCEN169,y_1_3_1,dem_1_1,0.51408
SCEN169,y_2_1_1,dem_2_1,0.971119
SCEN169,y_2_2_1,dem_2_1,0.7258
SCEN169,y_2_3_1,dem_2_1,0.51408
SCEN169,y_1_1_2,dem_1_2,1.184618
SCEN169,y_1_2_2,dem_1_2,0.725218
SCEN169,y_1_3_2,dem_1_2,1.351459
SCEN169,y_2_1_2,dem_2_2,1.184618
SCEN169,y_2_2_2,dem_2_2,0.725218
SCEN169,y_2_3_2,dem_2_2,1.351459
SCEN169,y_1_1_3,dem_1_3,1.213414
SCEN169,y_1_2_3,dem_1_3,1.159381
SCEN169,y_1_3_3,dem_1_3,1.192175
SCEN169,y_2_1_3,dem_2_3,1.213414
SCEN169,y_2_2_3,dem_2_3,1.159381
SCEN169,y_2_3_3,dem_2_3,1.192175
SCEN170,y_1_1_1,dem_1_1,0.908507
SCEN170,y_1_2_1,dem_1_1,1.092351
SCEN170,y_1_3_1,dem_1_1,1.143615
SCEN170,y_2_1_1,dem_2_1,0.908507
SCEN170,y_2_2_1,dem_2_1,1.092351
SCEN170,y_2_3_1,dem_2_1,1.143615
SCEN170,y_1_1_2,dem_1_2,0.714732
SCEN170,y_1_2_2,dem_1_2,1.019949
SCEN170,y_1_3_2,dem_1_2,1.283422
SCEN170,y_2_1_2,dem_2_2,0.714732
SCEN170,y_2_2_2,dem_2_2,1.019949
SCEN170,y_2_3_2,dem_2_2,1.283422
SCEN170,y_1_1_3,dem_1_3,0.687806
SCEN170,y_1_2_3,dem_1_3,1.457376
SCEN170,y_1_3_3,dem_1_3,0.501603
SCEN170,y_2_1_3,dem_2_3,0.687806
SCEN170,y_2_2_3,dem_2_3,1.457376
SCEN170,y_2_3_3,dem_2_3,0.501603
SCEN171,y_1_1_1,dem_1_1,0.547327
SCEN171,y_1_2_1,dem_1_1,0.869124
SCEN171,y_1_3_1,dem_1_1,1.438373
SCEN171,y_2_1_1,dem_2_1,0.547327
SCEN171,y_2_2_1,dem_2_1,0.869124
SCEN171,y_2_3_1,dem_2_1,1.438373
SCEN171,y_1_1_2,dem_1_2,0.81193
SCEN171,y_1_2_2,dem_1_2,0.948811
SCEN171,y_1_3_2,dem_1_2,1.076923
SCEN171,y_2_1_2,dem_2_2,0.81193
SCEN171,y_2_2_2,dem_2_2,0.948811
SCEN171,y_2_3_2,dem_2_2,1.076923
SCEN171,y_1_1_3,dem_1_3,1.076754
SCEN171,y_1_2_3,dem_1_3,1.020879
SCEN171,y_1_3_3,dem_1_3,0.858176
SCEN171,y_2_1_3,dem_2_3,1.076754
SCEN171,y_2_2_3,dem_2_3,1.020879
SCEN171,y_2_3_3,dem_2_3,0.858176
SCEN172,y_1_1_1,dem_1_1,1.022391
SCEN172,y_1_2_1,dem_1_1,1.496389
SCEN172,y_1_3_1,dem_1_1,0.719013
SCEN172,y_2_1_1,dem_2_1,1.022391
SCEN172,y_2_2_1,dem_2_1,1.496389
SCEN172,y_2_3_1,dem_2_1,0.719013
SCEN172,y_1_1_2,dem_1_2,0.657026
SCEN172,y_1_2_2,dem_1_2,1.045192
SCEN172,y_1_3_2,dem_1_2,1.147142
SCEN172,y_2_1_2,dem_2_2,0.657026
SCEN172,y_2_2_2,dem_2_2,1.045192
SCEN172,y_2_3_2,dem_2_2,1.147142
SCEN172,y_1_1_3,dem_1_3,1.009612
SCEN172,y_1_2_3,dem_1_3,0.863593
SCEN172,y_1_3_3,dem_1_3,1.034247
SCEN172,y_2_1_3,dem_2_3,1.009612
SCEN172,y_2_2_3,dem_2_3,0.863593
SCEN172,y_2_3_3,dem_2_3,1.034247
SCEN173,y_1_1_1,dem_1_1,0.841022
SCEN173,y_1_2_1,dem_1_1,1.185674
SCEN173,y_1_3_1,dem_1_1,1.496821
SCEN173,y_2_1_1,dem_2_1,0.841022
SCEN173,y_2_2_1,dem_2_1,1.185674
SCEN173,y_2_3_1,dem_2_1,1.496821
SCEN173,y_1_1_2,dem_1_2,1.278576
SCEN173,y_1_2_2,dem_1_2,1.452681
SCEN173,y_1_3_2,dem_1_2,0.675898
SCEN173,y_2_1_2,dem_2_2,1.278576
SCEN173,y_2_2_2,dem_2_2,1.452681
SCEN173,y_2_3_2,dem_2_2,0.675898
SCEN173,y_1_1_3,dem_1_3,0.973562
SCEN173,y_1_2_3,dem_1_3,0.504162
SCEN173,y_1_3_3,dem_1_3,1.112842
SCEN173,y_2_1_3,dem_2_3,0.973562
SCEN173,y_2_2_3,dem_2_3,0.504162
SCEN173,y_2_3_3,dem_2_3,1.112842
SCEN174,y_1_1_1,dem_1_1,0.979362
SCEN174,y_1_2_1,dem_1_1,0.679878
SCEN174,y_1_3_1,dem_1_1,1.047289
SCEN174,y_2_1_1,dem_2_1,0.979362
SCEN174,y_2_2_1,dem_2_1,0.679878
SCEN174,y_2_3_1,dem_2_1,1.047289
SCEN174,y_1_1_2,dem_1_2,1.121687
SCEN174,y_1_2_2,dem_1_2,1.387112
SCEN174,y_1_3_2,dem_1_2,1.288867
SCEN174,y_2_1_2,dem_2_2,1.121687
SCEN174,y_2_2_2,dem_2_2,1.387112
SCEN174,y_2_3_2,dem_2_2,1.288867
SCEN174,y_1_1_3,dem_1_3,0.814632
SCEN174,y_1_2_3,dem_1_3,1.390754
SCEN174,y_1_3_3,dem_1_3,0.975835
SCEN174,y_2_1_3,dem_2_3,0.814632
SCEN174,y_2_2_3,dem_2_3,1.390754
SCEN174,y_2_3_3,dem_2_3,0.975835
SCEN175,y_1_1_1,dem_1_1,0.792992
SCEN175,y_1_2_1,dem_1_1,1.370203
SCEN175,y_1_3_1,dem_1_1,0.7007
SCEN175,y_2_1_1,dem_2_1,0.792992
SCEN175,y_2_2_1,dem_2_1,1.370203
SCEN175,y_2_3_1,dem_2_1,0.7007
SCEN175,y_1_1_2,dem_1_2,0.964415
SCEN175,y_1_2_2,dem_1_2,1.280136
SCEN175,y_1_3_2,dem_1_2,0.905944
SCEN175,y_2_1_2,dem_2_2,0.964415
SCEN175,y_2_2_2,dem_2_2,1.280136
SCEN175,y_2_3_2,dem_2_2,0.905944
SCEN175,y_1_1_3,dem_1_3,1.116583
SCEN175,y_1_2_3,dem_1_3,1.075848
SCEN175,y_1_3_3,dem_1_3,0.535619
SCEN175,y_2_1_3,dem_2_3,1.116583
SCEN175,y_2_2_3,dem_2_3,1.075848
SCEN175,y_2_3_3,dem_2_3,0.535619
SCEN176,y_1_1_1,dem_1_1,0.538283
SCEN176,y_1_2_1,dem_1_1,1.074519
SCEN176,y_1_3_1,dem_1_1,0.51373
SCEN176,y_2_1_1,dem_2_1,0.538283
SCEN176,y_2_2_1,dem_2_1,1.074519
SCEN176,y_2_3_1,dem_2_1,0.51373
SCEN176,y_1_1_2,dem_1_2,1.266239
SCEN176,y_1_2_2,dem_1_2,1.462401
SCEN176,y_1_3_2,dem_1_2,0.827059
SCEN176,y_2_1_2,dem_2_2,1.266239
SCEN176,y_2_2_2,dem_2_2,1.462401
SCEN176,y_2_3_2,dem_2_2,0.827059
SCEN176,y_1_1_3,dem_1_3,0.599965
SCEN176,y_1_2_3,dem_1_3,1.261052
SCEN176,y_1_3_3,dem_1_3,0.884776
SCEN176,y_2_1_3,dem_2_3,0.599965
SCEN176,y_2_2_3,dem_2_3,1.261052
SCEN176,y_2_3_3,dem_2_3,0.884776
SCEN177,y_1_1_1,dem_1_1,1.441959
SCEN177,y_1_2_1,dem_1_1,1.083151
SCEN177,y_1_3_1,dem_1_1,1.259493
SCEN177,y_2_1_1,dem_2_1,1.441959
SCEN177,y_2_2_1,dem_2_1,1.083151
SCEN177,y_2_3_1,dem_2_1,1.259493
SCEN177,y_1_1_2,dem_1_2,0.63742
SCEN177,y_1_2_2,dem_1_2,0.581253
SCEN177,y_1_3_2,dem_1_2,0.959839
SCEN177,y_2_1_2,dem_2_2,0.63742
SCEN177,y_2_2_2,dem_2_2,0.581253
SCEN177,y_2_3_2,dem_2_2,0.959839
SCEN177,y_1_1_3,dem_1_3,0.899573
SCEN177,y_1_2_3,dem_1_3,1.253151
SCEN177,y_1_3_3,dem_1_3,1.038486
SCEN177,y_2_1_3,dem_2_3,0.899573
SCEN177,y_2_2_3,dem_2_3,1.253151
SCEN177,y_2_3_3,dem_2_3,1.038486
SCEN178,y_1_1_1,dem_1_1,0.808606
SCEN178,y_1_2_1,dem_1_1,0.770947
SCEN178,y_1_3_1,dem_1_1,0.994459
SCEN178,y_2_1_1,dem_2_1,0.808606
SCEN178,y_2_2_1,dem_2_1,0.770947
SCEN178,y_2_3_1,dem_2_1,0.994459
SCEN178,y_1_1_2,dem_1_2,0.913458
SCEN178,y_1_2_2,dem_1_2,0.678696
SCEN178,y_1_3_2,dem_1_2,1.398557
SCEN178,y_2_1_2,dem_2_2,0.913458
SCEN178,y_2_2_2,dem_2_2,0.678696
SCEN178,y_2_3_2,dem_2_2,1.398557
SCEN178,y_1_1_3,dem_1_3,1.305764
SCEN178,y_1_2_3,dem_1_3,0.853782
SCEN178,y_1_3_3,dem_1_3,0.736079
SCEN178,y_2_1_3,dem_2_3,1.305764
SCEN178,y_2_2_3,dem_2_3,0.853782
SCEN178,y_2_3_3,dem_2_3,0.736079
SCEN179,y_1_1_1,dem_1_1,1.238919
SCEN179,y_1_2_1,dem_1_1,1.361357
SCEN179,y_1_3_1,dem_1_1,0.52035
SCEN179,y_2_1_1,dem_2_1,1.238919
SCEN179,y_2_2_1,dem_2_1,1.361357
SCEN179,y_2_3_1,dem_2_1,0.52035
SCEN179,y_1_1_2,dem_1_2,0.519211
SCEN179,y_1_2_2,dem_1_2,1.326304
SCEN179,y_1_3_2,dem_1_2,0.747883
SCEN179,y_2_1_2,dem_2_2,0.519211
SCEN179,y_2_2_2,dem_2_2,1.326304
SCEN179,y_2_3_2,dem_2_2,0.747883
SCEN179,y_1_1_3,dem_1_3,0.557166
SCEN179,y_1_2_3,dem_1_3,0.895736
SCEN179,y_1_3_3,dem_1_3,1.274896
SCEN179,y_2_1_3,dem_2_3,0.557166
SCEN179,y_2_2_3,dem_2_3,0.895736
