variable,value
SCEN103.y_2_3_3,1.0
SCEN103.z_3_3,0.0
SCEN104.x_1_1,0.9985949999999999
SCEN104.u_1_1,1.0
SCEN104.x_2_1,1.0
SCEN104.u_2_1,1.0
SCEN104.x_1_2,1.0
SCEN104.u_1_2,1.0
SCEN104.x_2_2,0.49557000000000007
SCEN104.u_2_2,1.0
SCEN104.x_1_3,0.8430249999999999
SCEN104.u_1_3,1.0
SCEN104.x_2_3,0.0
SCEN104.u_2_3,0.0
SCEN104.y_1_1_1,0.0
SCEN104.y_2_1_1,0.0
SCEN104.z_1_1,1.0
SCEN104.y_1_2_1,-0.0
SCEN104.y_2_2_1,1.0
SCEN104.z_2_1,0.0
SCEN104.y_1_3_1,1.0
SCEN104.y_2_3_1,0.0
SCEN104.z_3_1,0.0
SCEN104.y_1_1_2,-0.0
SCEN104.y_2_1_2,1.0
SCEN104.z_1_2,0.0
SCEN104.y_1_2_2,1.0
SCEN104.y_2_2_2,0.0
SCEN104.z_2_2,0.0
SCEN104.y_1_3_2,1.0
SCEN104.y_2_3_2,-0.0
SCEN104.z_3_2,0.0
SCEN104.y_1_1_3,1.0
SCEN104.y_2_1_3,-0.0
SCEN104.z_1_3,0.0
SCEN104.y_1_2_3,1.0
SCEN104.y_2_2_3,0.0
SCEN104.z_2_3,0.0
SCEN104.y_1_3_3,-0.0
SCEN104.y_2_3_3,1.0
SCEN104.z_3_3,0.0
SCEN105.x_1_1,0.9985949999999999
SCEN105.u_1_1,1.0
SCEN105.x_2_1,1.0
SCEN105.u_2_1,1.0
SCEN105.x_1_2,1.0
SCEN105.u_1_2,1.0
SCEN105.x_2_2,0.49557000000000007
SCEN105.u_2_2,1.0
SCEN105.x_1_3,0.8430249999999999
SCEN105.u_1_3,1.0
SCEN105.x_2_3,0.0
SCEN105.u_2_3,0.0
SCEN105.y_1_1_1,0.0
SCEN105.y_2_1_1,0.0
SCEN105.z_1_1,1.0
SCEN105.y_1_2_1,-0.0
SCEN105.y_2_2_1,1.0
SCEN105.z_2_1,0.0
SCEN105.y_1_3_1,1.0
SCEN105.y_2_3_1,0.0
SCEN105.z_3_1,0.0
SCEN105.y_1_1_2,1.0
SCEN105.y_2_1_2,-0.0
SCEN105.z_1_2,0.0
SCEN105.y_1_2_2,0.0
SCEN105.y_2_2_2,1.0
SCEN105.z_2_2,0.0
SCEN105.y_1_3_2,1.0
SCEN105.y_2_3_2,0.0
SCEN105.z_3_2,0.0
SCEN105.y_1_1_3,1.0
SCEN105.y_2_1_3,-0.0
SCEN105.z_1_3,0.0
SCEN105.y_1_2_3,1.0
SCEN105.y_2_2_3,0.0
SCEN105.z_2_3,0.0
SCEN105.y_1_3_3,-0.0
SCEN105.y_2_3_3,1.0
SCEN105.z_3_3,0.0
SCEN106.x_1_1,0.9985949999999999
SCEN106.u_1_1,1.0
SCEN106.x_2_1,1.0
SCEN106.u_2_1,1.0
SCEN106.x_1_2,1.0
SCEN106.u_1_2,1.0
SCEN106.x_2_2,0.49557000000000007
SCEN106.u_2_2,1.0
SCEN106.x_1_3,0.8430249999999999
SCEN106.u_1_3,1.0
SCEN106.x_2_3,0.0
SCEN106.u_2_3,0.0
SCEN106.y_1_1_1,-0.0
SCEN106.y_2_1_1,1.0
SCEN106.z_1_1,0.0
SCEN106.y_1_2_1,0.0
SCEN106.y_2_2_1,0.0
SCEN106.z_2_1,1.0
SCEN106.y_1_3_1,0.0
SCEN106.y_2_3_1,0.0
SCEN106.z_3_1,1.0
SCEN106.y_1_1_2,-0.0
SCEN106.y_2_1_2,0.0
SCEN106.z_1_2,1.0
SCEN106.y_1_2_2,0.0
SCEN106.y_2_2_2,1.0
SCEN106.z_2_2,0.0
SCEN106.y_1_3_2,1.0
SCEN106.y_2_3_2,0.0
SCEN106.z_3_2,0.0
SCEN106.y_1_1_3,1.0
SCEN106.y_2_1_3,-0.0
SCEN106.z_1_3,0.0
SCEN106.y_1_2_3,1.0
SCEN106.y_2_2_3,0.0
SCEN106.z_2_3,0.0
SCEN106.y_1_3_3,0.0
SCEN106.y_2_3_3,1.0
SCEN106.z_3_3,0.0
SCEN107.x_1_1,0.9985949999999999
SCEN107.u_1_1,1.0
SCEN107.x_2_1,1.0
SCEN107.u_2_1,1.0
SCEN107.x_1_2,1.0
SCEN107.u_1_2,1.0
SCEN107.x_2_2,0.49557000000000007
SCEN107.u_2_2,1.0
SCEN107.x_1_3,0.8430249999999999
SCEN107.u_1_3,1.0
SCEN107.x_2_3,0.0
SCEN107.u_2_3,0.0
SCEN107.y_1_1_1,0.0
SCEN107.y_2_1_1,0.0
SCEN107.z_1_1,1.0
SCEN107.y_1_2_1,-0.0
SCEN107.y_2_2_1,1.0
SCEN107.z_2_1,0.0
SCEN107.y_1_3_1,0.0
SCEN107.y_2_3_1,0.0
SCEN107.z_3_1,1.0
SCEN107.y_1_1_2,0.0
SCEN107.y_2_1_2,-0.0
SCEN107.z_1_2,1.0
SCEN107.y_1_2_2,0.0
SCEN107.y_2_2_2,1.0
SCEN107.z_2_2,0.0
SCEN107.y_1_3_2,1.0
SCEN107.y_2_3_2,-0.0
SCEN107.z_3_2,0.0
SCEN107.y_1_1_3,1.0
SCEN107.y_2_1_3,0.0
SCEN107.z_1_3,0.0
SCEN107.y_1_2_3,1.0
SCEN107.y_2_2_3,0.0
SCEN107.z_2_3,0.0
SCEN107.y_1_3_3,0.0
SCEN107.y_2_3_3,1.0
SCEN107.z_3_3,0.0
SCEN108.x_1_1,0.9985949999999999
SCEN108.u_1_1,1.0
SCEN108.x_2_1,1.0
SCEN108.u_2_1,1.0
SCEN108.x_1_2,1.0
SCEN108.u_1_2,1.0
SCEN108.x_2_2,0.49557000000000007
SCEN108.u_2_2,1.0
SCEN108.x_1_3,0.8430249999999999
SCEN108.u_1_3,1.0
SCEN108.x_2_3,0.0
SCEN108.u_2_3,0.0
SCEN108.y_1_1_1,-0.0
SCEN108.y_2_1_1,1.0
SCEN108.z_1_1,0.0
SCEN108.y_1_2_1,0.0
SCEN108.y_2_2_1,0.0
SCEN108.z_2_1,1.0
SCEN108.y_1_3_1,0.0
SCEN108.y_2_3_1,0.0
SCEN108.z_3_1,1.0
SCEN108.y_1_1_2,-0.0
SCEN108.y_2_1_2,1.0
SCEN108.z_1_2,0.0
SCEN108.y_1_2_2,1.0
SCEN108.y_2_2_2,0.0
SCEN108.z_2_2,0.0
SCEN108.y_1_3_2,1.0
SCEN108.y_2_3_2,-0.0
SCEN108.z_3_2,0.0
SCEN108.y_1_1_3,1.0
SCEN108.y_2_1_3,-0.0
SCEN108.z_1_3,0.0
SCEN108.y_1_2_3,1.0
SCEN108.y_2_2_3,0.0
SCEN108.z_2_3,0.0
SCEN108.y_1_3_3,-0.0
SCEN108.y_2_3_3,1.0
SCEN108.z_3_3,0.0
SCEN109.x_1_1,0.9985949999999999
SCEN109.u_1_1,1.0
SCEN109.x_2_1,1.0
SCEN109.u_2_1,1.0
SCEN109.x_1_2,1.0
SCEN109.u_1_2,1.0
SCEN109.x_2_2,0.49557000000000007
SCEN109.u_2_2,1.0
SCEN109.x_1_3,0.8430249999999999
SCEN109.u_1_3,1.0
SCEN109.x_2_3,0.0
SCEN109.u_2_3,0.0
SCEN109.y_1_1_1,1.0
SCEN109.y_2_1_1,0.0
SCEN109.z_1_1,0.0
SCEN109.y_1_2_1,-0.0
SCEN109.y_2_2_1,0.0
SCEN109.z_2_1,1.0
SCEN109.y_1_3_1,0.0
SCEN109.y_2_3_1,1.0
SCEN109.z_3_1,0.0
SCEN109.y_1_1_2,1.0
SCEN109.y_2_1_2,0.0
SCEN109.z_1_2,0.0
SCEN109.y_1_2_2,0.0
SCEN109.y_2_2_2,1.0
SCEN109.z_2_2,0.0
SCEN109.y_1_3_2,1.0
SCEN109.y_2_3_2,0.0
SCEN109.z_3_2,0.0
SCEN109.y_1_1_3,1.0
SCEN109.y_2_1_3,0.0
SCEN109.z_1_3,0.0
SCEN109.y_1_2_3,1.0
SCEN109.y_2_2_3,0.0
SCEN109.z_2_3,0.0
SCEN109.y_1_3_3,-0.0
SCEN109.y_2_3_3,1.0
SCEN109.z_3_3,0.0
SCEN110.x_1_1,0.9985949999999999
SCEN110.u_1_1,1.0
SCEN110.x_2_1,1.0
SCEN110.u_2_1,1.0
SCEN110.x_1_2,1.0
SCEN110.u_1_2,1.0
SCEN110.x_2_2,0.49557000000000007
SCEN110.u_2_2,1.0
SCEN110.x_1_3,0.8430249999999999
SCEN110.u_1_3,1.0
SCEN110.x_2_3,0.0
SCEN110.u_2_3,0.0
SCEN110.y_1_1_1,0.0
SCEN110.y_2_1_1,0.0
SCEN110.z_1_1,1.0
SCEN110.y_1_2_1,-0.0
SCEN110.y_2_2_1,1.0
SCEN110.z_2_1,0.0
SCEN110.y_1_3_1,0.0
SCEN110.y_2_3_1,0.0
SCEN110.z_3_1,1.0
SCEN110.y_1_1_2,-0.0
SCEN110.y_2_1_2,1.0
SCEN110.z_1_2,0.0
SCEN110.y_1_2_2,1.0
SCEN110.y_2_2_2,0.0
SCEN110.z_2_2,0.0
SCEN110.y_1_3_2,1.0
SCEN110.y_2_3_2,0.0
SCEN110.z_3_2,0.0
SCEN110.y_1_1_3,1.0
SCEN110.y_2_1_3,-0.0
SCEN110.z_1_3,0.0
SCEN110.y_1_2_3,1.0
SCEN110.y_2_2_3,0.0
SCEN110.z_2_3,0.0
SCEN110.y_1_3_3,-0.0
SCEN110.y_2_3_3,1.0
SCEN110.z_3_3,0.0
SCEN111.x_1_1,0.9985949999999999
SCEN111.u_1_1,1.0
SCEN111.x_2_1,1.0
SCEN111.u_2_1,1.0
SCEN111.x_1_2,1.0
SCEN111.u_1_2,1.0
SCEN111.x_2_2,0.49557000000000007
SCEN111.u_2_2,1.0
SCEN111.x_1_3,0.8430249999999999
SCEN111.u_1_3,1.0
SCEN111.x_2_3,0.0
SCEN111.u_2_3,0.0
SCEN111.y_1_1_1,1.0
SCEN111.y_2_1_1,0.0
SCEN111.z_1_1,0.0
SCEN111.y_1_2_1,-0.0
SCEN111.y_2_2_1,0.0
SCEN111.z_2_1,1.0
SCEN111.y_1_3_1,0.0
SCEN111.y_2_3_1,1.0
SCEN111.z_3_1,0.0
SCEN111.y_1_1_2,0.0
SCEN111.y_2_1_2,0.0
SCEN111.z_1_2,1.0
SCEN111.y_1_2_2,0.0
SCEN111.y_2_2_2,1.0
SCEN111.z_2_2,0.0
SCEN111.y_1_3_2,1.0
SCEN111.y_2_3_2,0.0
SCEN111.z_3_2,0.0
SCEN111.y_1_1_3,1.0
SCEN111.y_2_1_3,-0.0
SCEN111.z_1_3,0.0
SCEN111.y_1_2_3,1.0
SCEN111.y_2_2_3,0.0
SCEN111.z_2_3,0.0
SCEN111.y_1_3_3,-0.0
SCEN111.y_2_3_3,1.0
SCEN111.z_3_3,0.0
SCEN112.x_1_1,0.9985949999999999
SCEN112.u_1_1,1.0
SCEN112.x_2_1,1.0
SCEN112.u_2_1,1.0
SCEN112.x_1_2,1.0
SCEN112.u_1_2,1.0
SCEN112.x_2_2,0.49557000000000007
SCEN112.u_2_2,1.0
SCEN112.x_1_3,0.8430249999999999
SCEN112.u_1_3,1.0
SCEN112.x_2_3,0.0
SCEN112.u_2_3,0.0
SCEN112.y_1_1_1,0.0
SCEN112.y_2_1_1,0.0
SCEN112.z_1_1,1.0
SCEN112.y_1_2_1,-0.0
SCEN112.y_2_2_1,1.0
SCEN112.z_2_1,0.0
SCEN112.y_1_3_1,1.0
SCEN112.y_2_3_1,0.0
SCEN112.z_3_1,0.0
SCEN112.y_1_1_2,0.0
SCEN112.y_2_1_2,0.0
SCEN112.z_1_2,1.0
SCEN112.y_1_2_2,0.0
SCEN112.y_2_2_2,1.0
SCEN112.z_2_2,0.0
SCEN112.y_1_3_2,1.0
SCEN112.y_2_3_2,0.0
SCEN112.z_3_2,0.0
SCEN112.y_1_1_3,1.0
SCEN112.y_2_1_3,-0.0
SCEN112.z_1_3,0.0
SCEN112.y_1_2_3,0.0
SCEN112.y_2_2_3,1.0
SCEN112.z_2_3,0.0
SCEN112.y_1_3_3,1.0
SCEN112.y_2_3_3,-0.0
SCEN112.z_3_3,0.0
SCEN113.x_1_1,0.9985949999999999
SCEN113.u_1_1,1.0
SCEN113.x_2_1,1.0
SCEN113.u_2_1,1.0
SCEN113.x_1_2,1.0
SCEN113.u_1_2,1.0
SCEN113.x_2_2,0.49557000000000007
SCEN113.u_2_2,1.0
SCEN113.x_1_3,0.8430249999999999
SCEN113.u_1_3,1.0
SCEN113.x_2_3,0.0
SCEN113.u_2_3,0.0
SCEN113.y_1_1_1,1.0
SCEN113.y_2_1_1,0.0
SCEN113.z_1_1,0.0
SCEN113.y_1_2_1,-0.0
SCEN113.y_2_2_1,1.0
SCEN113.z_2_1,0.0
SCEN113.y_1_3_1,0.0
SCEN113.y_2_3_1,0.0
SCEN113.z_3_1,1.0
SCEN113.y_1_1_2,0.0
SCEN113.y_2_1_2,0.0
SCEN113.z_1_2,1.0
SCEN113.y_1_2_2,0.0
SCEN113.y_2_2_2,1.0
SCEN113.z_2_2,0.0
SCEN113.y_1_3_2,1.0
SCEN113.y_2_3_2,0.0
SCEN113.z_3_2,0.0
SCEN113.y_1_1_3,1.0
SCEN113.y_2_1_3,-0.0
SCEN113.z_1_3,0.0
SCEN113.y_1_2_3,-0.0
SCEN113.y_2_2_3,1.0
SCEN113.z_2_3,0.0
SCEN113.y_1_3_3,-0.0
SCEN113.y_2_3_3,1.0
SCEN113.z_3_3,0.0
SCEN114.x_1_1,0.9985949999999999
SCEN114.u_1_1,1.0
SCEN114.x_2_1,1.0
SCEN114.u_2_1,1.0
SCEN114.x_1_2,1.0
SCEN114.u_1_2,1.0
SCEN114.x_2_2,0.49557000000000007
SCEN114.u_2_2,1.0
SCEN114.x_1_3,0.8430249999999999
SCEN114.u_1_3,1.0
SCEN114.x_2_3,0.0
SCEN114.u_2_3,0.0
SCEN114.y_1_1_1,0.0
SCEN114.y_2_1_1,0.0
SCEN114.z_1_1,1.0
SCEN114.y_1_2_1,-0.0
SCEN114.y_2_2_1,1.0
SCEN114.z_2_1,0.0
SCEN114.y_1_3_1,1.0
SCEN114.y_2_3_1,0.0
SCEN114.z_3_1,0.0
SCEN114.y_1_1_2,-0.0
SCEN114.y_2_1_2,1.0
SCEN114.z_1_2,0.0
SCEN114.y_1_2_2,1.0
SCEN114.y_2_2_2,0.0
SCEN114.z_2_2,0.0
SCEN114.y_1_3_2,1.0
SCEN114.y_2_3_2,-0.0
SCEN114.z_3_2,0.0
SCEN114.y_1_1_3,1.0
SCEN114.y_2_1_3,-0.0
SCEN114.z_1_3,0.0
SCEN114.y_1_2_3,-0.0
SCEN114.y_2_2_3,1.0
SCEN114.z_2_3,0.0
SCEN114.y_1_3_3,-0.0
SCEN114.y_2_3_3,1.0
SCEN114.z_3_3,0.0
SCEN115.x_1_1,0.9985949999999999
SCEN115.u_1_1,1.0
SCEN115.x_2_1,1.0
SCEN115.u_2_1,1.0
SCEN115.x_1_2,1.0
SCEN115.u_1_2,1.0
SCEN115.x_2_2,0.49557000000000007
SCEN115.u_2_2,1.0
SCEN115.x_1_3,0.8430249999999999
SCEN115.u_1_3,1.0
SCEN115.x_2_3,0.0
SCEN115.u_2_3,0.0
SCEN115.y_1_1_1,0.0
SCEN115.y_2_1_1,0.0
SCEN115.z_1_1,1.0
SCEN115.y_1_2_1,0.0
SCEN115.y_2_2_1,0.0
SCEN115.z_2_1,1.0
SCEN115.y_1_3_1,-0.0
SCEN115.y_2_3_1,1.0
SCEN115.z_3_1,0.0
SCEN115.y_1_1_2,0.0
SCEN115.y_2_1_2,0.0
SCEN115.z_1_2,1.0
SCEN115.y_1_2_2,0.0
SCEN115.y_2_2_2,1.0
SCEN115.z_2_2,0.0
SCEN115.y_1_3_2,1.0
SCEN115.y_2_3_2,0.0
SCEN115.z_3_2,0.0
SCEN115.y_1_1_3,1.0
SCEN115.y_2_1_3,-0.0
SCEN115.z_1_3,0.0
SCEN115.y_1_2_3,-0.0
SCEN115.y_2_2_3,1.0
SCEN115.z_2_3,0.0
SCEN115.y_1_3_3,-0.0
SCEN115.y_2_3_3,1.0
SCEN115.z_3_3,0.0
SCEN116.x_1_1,0.9985949999999999
SCEN116.u_1_1,1.0
SCEN116.x_2_1,1.0
SCEN116.u_2_1,1.0
SCEN116.x_1_2,1.0
SCEN116.u_1_2,1.0
SCEN116.x_2_2,0.49557000000000007
SCEN116.u_2_2,1.0
SCEN116.x_1_3,0.8430249999999999
SCEN116.u_1_3,1.0
SCEN116.x_2_3,0.0
SCEN116.u_2_3,0.0
SCEN116.y_1_1_1,1.0
SCEN116.y_2_1_1,0.0
SCEN116.z_1_1,0.0
SCEN116.y_1_2_1,0.0
SCEN116.y_2_2_1,0.0
SCEN116.z_2_1,1.0
SCEN116.y_1_3_1,0.0
SCEN116.y_2_3_1,1.0
SCEN116.z_3_1,0.0
SCEN116.y_1_1_2,-0.0
SCEN116.y_2_1_2,1.0
SCEN116.z_1_2,0.0
SCEN116.y_1_2_2,1.0
SCEN116.y_2_2_2,0.0
SCEN116.z_2_2,0.0
SCEN116.y_1_3_2,1.0
SCEN116.y_2_3_2,-0.0
SCEN116.z_3_2,0.0
SCEN116.y_1_1_3,1.0
SCEN116.y_2_1_3,-0.0
SCEN116.z_1_3,0.0
SCEN116.y_1_2_3,1.0
SCEN116.y_2_2_3,0.0
SCEN116.z_2_3,0.0
SCEN116.y_1_3_3,0.0
SCEN116.y_2_3_3,1.0
SCEN116.z_3_3,0.0
SCEN117.x_1_1,0.9985949999999999
SCEN117.u_1_1,1.0
SCEN117.x_2_1,1.0
SCEN117.u_2_1,1.0
SCEN117.x_1_2,1.0
SCEN117.u_1_2,1.0
SCEN117.x_2_2,0.49557000000000007
SCEN117.u_2_2,1.0
SCEN117.x_1_3,0.8430249999999999
SCEN117.u_1_3,1.0
SCEN117.x_2_3,0.0
SCEN117.u_2_3,0.0
SCEN117.y_1_1_1,1.0
SCEN117.y_2_1_1,0.0
SCEN117.z_1_1,0.0
SCEN117.y_1_2_1,0.0
SCEN117.y_2_2_1,0.0
SCEN117.z_2_1,1.0
SCEN117.y_1_3_1,0.0
SCEN117.y_2_3_1,1.0
SCEN117.z_3_1,0.0
SCEN117.y_1_1_2,0.0
SCEN117.y_2_1_2,0.0
SCEN117.z_1_2,1.0
SCEN117.y_1_2_2,0.0
SCEN117.y_2_2_2,1.0
SCEN117.z_2_2,0.0
SCEN117.y_1_3_2,1.0
SCEN117.y_2_3_2,0.0
SCEN117.z_3_2,0.0
SCEN117.y_1_1_3,1.0
SCEN117.y_2_1_3,-0.0
SCEN117.z_1_3,0.0
SCEN117.y_1_2_3,1.0
SCEN117.y_2_2_3,0.0
SCEN117.z_2_3,0.0
SCEN117.y_1_3_3,-0.0
SCEN117.y_2_3_3,1.0
SCEN117.z_3_3,0.0
SCEN118.x_1_1,0.9985949999999999
SCEN118.u_1_1,1.0
SCEN118.x_2_1,1.0
SCEN118.u_2_1,1.0
SCEN118.x_1_2,1.0
SCEN118.u_1_2,1.0
SCEN118.x_2_2,0.49557000000000007
SCEN118.u_2_2,1.0
SCEN118.x_1_3,0.8430249999999999
SCEN118.u_1_3,1.0
SCEN118.x_2_3,0.0
SCEN118.u_2_3,0.0
SCEN118.y_1_1_1,-0.0
SCEN118.y_2_1_1,1.0
SCEN118.z_1_1,0.0
SCEN118.y_1_2_1,0.0
SCEN118.y_2_2_1,0.0
SCEN118.z_2_1,1.0
SCEN118.y_1_3_1,0.0
SCEN118.y_2_3_1,0.0
SCEN118.z_3_1,1.0
SCEN118.y_1_1_2,-0.0
SCEN118.y_2_1_2,1.0
SCEN118.z_1_2,0.0
SCEN118.y_1_2_2,-0.0
SCEN118.y_2_2_2,1.0
SCEN118.z_2_2,0.0
SCEN118.y_1_3_2,1.0
SCEN118.y_2_3_2,-0.0
SCEN118.z_3_2,0.0
SCEN118.y_1_1_3,1.0
SCEN118.y_2_1_3,-0.0
SCEN118.z_1_3,0.0
SCEN118.y_1_2_3,1.0
SCEN118.y_2_2_3,0.0
SCEN118.z_2_3,0.0
SCEN118.y_1_3_3,-0.0
SCEN118.y_2_3_3,1.0
SCEN118.z_3_3,0.0
SCEN119.x_1_1,0.9985949999999999
SCEN119.u_1_1,1.0
SCEN119.x_2_1,1.0
SCEN119.u_2_1,1.0
SCEN119.x_1_2,1.0
SCEN119.u_1_2,1.0
SCEN119.x_2_2,0.49557000000000007
SCEN119.u_2_2,1.0
SCEN119.x_1_3,0.8430249999999999
SCEN119.u_1_3,1.0
SCEN119.x_2_3,0.0
SCEN119.u_2_3,0.0
SCEN119.y_1_1_1,1.0
SCEN119.y_2_1_1,0.0
SCEN119.z_1_1,0.0
SCEN119.y_1_2_1,0.0
SCEN119.y_2_2_1,0.0
SCEN119.z_2_1,1.0
SCEN119.y_1_3_1,-0.0
SCEN119.y_2_3_1,1.0
SCEN119.z_3_1,0.0
SCEN119.y_1_1_2,1.0
SCEN119.y_2_1_2,-0.0
SCEN119.z_1_2,0.0
SCEN119.y_1_2_2,-0.0
SCEN119.y_2_2_2,1.0
SCEN119.z_2_2,0.0
SCEN119.y_1_3_2,1.0
SCEN119.y_2_3_2,0.0
SCEN119.z_3_2,0.0
SCEN119.y_1_1_3,1.0
SCEN119.y_2_1_3,-0.0
SCEN119.z_1_3,0.0
SCEN119.y_1_2_3,-0.0
SCEN119.y_2_2_3,1.0
SCEN119.z_2_3,0.0
SCEN119.y_1_3_3,-0.0
SCEN119.y_2_3_3,1.0
SCEN119.z_3_3,0.0
SCEN120.x_1_1,0.9985949999999999
SCEN120.u_1_1,1.0
SCEN120.x_2_1,1.0
SCEN120.u_2_1,1.0
SCEN120.x_1_2,1.0
SCEN120.u_1_2,1.0
SCEN120.x_2_2,0.49557000000000007
SCEN120.u_2_2,1.0
SCEN120.x_1_3,0.8430249999999999
SCEN120.u_1_3,1.0
SCEN120.x_2_3,0.0
SCEN120.u_2_3,0.0
SCEN120.y_1_1_1,1.0
SCEN120.y_2_1_1,0.0
SCEN120.z_1_1,0.0
SCEN120.y_1_2_1,0.0
SCEN120.y_2_2_1,0.0
SCEN120.z_2_1,1.0
SCEN120.y_1_3_1,-0.0
SCEN120.y_2_3_1,1.0
SCEN120.z_3_1,0.0
SCEN120.y_1_1_2,-0.0
SCEN120.y_2_1_2,1.0
SCEN120.z_1_2,0.0
SCEN120.y_1_2_2,1.0
SCEN120.y_2_2_2,0.0
SCEN120.z_2_2,0.0
SCEN120.y_1_3_2,1.0
SCEN120.y_2_3_2,-0.0
SCEN120.z_3_2,0.0
SCEN120.y_1_1_3,1.0
SCEN120.y_2_1_3,-0.0
SCEN120.z_1_3,0.0
SCEN120.y_1_2_3,1.0
SCEN120.y_2_2_3,0.0
SCEN120.z_2_3,0.0
SCEN120.y_1_3_3,-0.0
SCEN120.y_2_3_3,1.0
SCEN120.z_3_3,0.0
SCEN121.x_1_1,0.9985949999999999
SCEN121.u_1_1,1.0
SCEN121.x_2_1,1.0
SCEN121.u_2_1,1.0
SCEN121.x_1_2,1.0
SCEN121.u_1_2,1.0
SCEN121.x_2_2,0.49557000000000007
SCEN121.u_2_2,1.0
SCEN121.x_1_3,0.8430249999999999
SCEN121.u_1_3,1.0
SCEN121.x_2_3,0.0
SCEN121.u_2_3,0.0
SCEN121.y_1_1_1,1.0
SCEN121.y_2_1_1,0.0
SCEN121.z_1_1,0.0
SCEN121.y_1_2_1,-0.0
SCEN121.y_2_2_1,1.0
SCEN121.z_2_1,0.0
SCEN121.y_1_3_1,0.0
SCEN121.y_2_3_1,0.0
SCEN121.z_3_1,1.0
SCEN121.y_1_1_2,0.0
SCEN121.y_2_1_2,1.0
SCEN121.z_1_2,0.0
SCEN121.y_1_2_2,1.0
SCEN121.y_2_2_2,0.0
SCEN121.z_2_2,0.0
SCEN121.y_1_3_2,1.0
SCEN121.y_2_3_2,0.0
SCEN121.z_3_2,0.0
SCEN121.y_1_1_3,1.0
SCEN121.y_2_1_3,-0.0
SCEN121.z_1_3,0.0
SCEN121.y_1_2_3,1.0
SCEN121.y_2_2_3,0.0
SCEN121.z_2_3,0.0
SCEN121.y_1_3_3,-0.0
SCEN121.y_2_3_3,1.0
SCEN121.z_3_3,0.0
SCEN122.x_1_1,0.9985949999999999
SCEN122.u_1_1,1.0
SCEN122.x_2_1,1.0
SCEN122.u_2_1,1.0
SCEN122.x_1_2,1.0
SCEN122.u_1_2,1.0
SCEN122.x_2_2,0.49557000000000007
SCEN122.u_2_2,1.0
SCEN122.x_1_3,0.8430249999999999
SCEN122.u_1_3,1.0
SCEN122.x_2_3,0.0
SCEN122.u_2_3,0.0
SCEN122.y_1_1_1,0.0
SCEN122.y_2_1_1,0.0
SCEN122.z_1_1,1.0
SCEN122.y_1_2_1,-0.0
SCEN122.y_2_2_1,1.0
SCEN122.z_2_1,0.0
SCEN122.y_1_3_1,1.0
SCEN122.y_2_3_1,0.0
SCEN122.z_3_1,0.0
SCEN122.y_1_1_2,-0.0
SCEN122.y_2_1_2,1.0
SCEN122.z_1_2,0.0
SCEN122.y_1_2_2,1.0
SCEN122.y_2_2_2,0.0
SCEN122.z_2_2,0.0
SCEN122.y_1_3_2,1.0
SCEN122.y_2_3_2,-0.0
SCEN122.z_3_2,0.0
SCEN122.y_1_1_3,1.0
SCEN122.y_2_1_3,-0.0
SCEN122.z_1_3,0.0
SCEN122.y_1_2_3,1.0
SCEN122.y_2_2_3,0.0
SCEN122.z_2_3,0.0
SCEN122.y_1_3_3,-0.0
SCEN122.y_2_3_3,1.0
SCEN122.z_3_3,0.0
SCEN123.x_1_1,0.9985949999999999
SCEN123.u_1_1,1.0
SCEN123.x_2_1,1.0
SCEN123.u_2_1,1.0
SCEN123.x_1_2,1.0
SCEN123.u_1_2,1.0
SCEN123.x_2_2,0.49557000000000007
SCEN123.u_2_2,1.0
SCEN123.x_1_3,0.8430249999999999
SCEN123.u_1_3,1.0
SCEN123.x_2_3,0.0
SCEN123.u_2_3,0.0
SCEN123.y_1_1_1,1.0
SCEN123.y_2_1_1,0.0
SCEN123.z_1_1,0.0
SCEN123.y_1_2_1,-0.0
SCEN123.y_2_2_1,1.0
SCEN123.z_2_1,0.0
SCEN123.y_1_3_1,0.0
SCEN123.y_2_3_1,0.0
SCEN123.z_3_1,1.0
SCEN123.y_1_1_2,-0.0
SCEN123.y_2_1_2,1.0
SCEN123.z_1_2,0.0
SCEN123.y_1_2_2,-0.0
SCEN123.y_2_2_2,1.0
SCEN123.z_2_2,0.0
SCEN123.y_1_3_2,1.0
SCEN123.y_2_3_2,-0.0
SCEN123.z_3_2,0.0
SCEN123.y_1_1_3,1.0
SCEN123.y_2_1_3,-0.0
SCEN123.z_1_3,0.0
SCEN123.y_1_2_3,1.0
SCEN123.y_2_2_3,0.0
SCEN123.z_2_3,0.0
SCEN123.y_1_3_3,-0.0
SCEN123.y_2_3_3,1.0
SCEN123.z_3_3,0.0
SCEN124.x_1_1,0.9985949999999999
SCEN124.u_1_1,1.0
SCEN124.x_2_1,1.0
SCEN124.u_2_1,1.0
SCEN124.x_1_2,1.0
SCEN124.u_1_2,1.0
SCEN124.x_2_2,0.49557000000000007
SCEN124.u_2_2,1.0
SCEN124.x_1_3,0.8430249999999999
SCEN124.u_1_3,1.0
SCEN124.x_2_3,0.0
SCEN124.u_2_3,0.0
SCEN124.y_1_1_1,0.0
SCEN124.y_2_1_1,0.0
SCEN124.z_1_1,1.0
SCEN124.y_1_2_1,0.0
SCEN124.y_2_2_1,0.0
SCEN124.z_2_1,1.0
SCEN124.y_1_3_1,-0.0
SCEN124.y_2_3_1,1.0
SCEN124.z_3_1,0.0
